Task,Seed,P,Epoch,Train_Loss,Test_Loss,LLC,Order_Parameter
addition,42,113,66800,0.0002544518210925162,10.712834358215332,453.7138671875,0.13954421877861023
addition,42,113,66900,9.351475455332547e-05,11.674703598022461,526.6419677734375,0.13955971598625183
addition,42,113,67000,3.4125670936191455e-05,12.640217781066895,664.2052001953125,0.13957154750823975
addition,42,113,67100,1.2548746781249065e-05,13.591825485229492,766.477294921875,0.1395915448665619
addition,42,113,67200,4.7544749577355105e-06,14.504473686218262,784.6492309570312,0.13963475823402405
addition,42,113,67300,1.9109879758616444e-06,15.329094886779785,832.6788940429688,0.13979822397232056
addition,42,113,67400,8.590845368416922e-07,16.01172637939453,690.2355346679688,0.14015477895736694
addition,42,113,67500,4.611810879850964e-07,16.474882125854492,547.7946166992188,0.14058461785316467
addition,42,113,67600,3.0661371397400217e-07,16.748437881469727,521.3956909179688,0.14112865924835205
addition,42,113,67700,0.00036478479159995914,14.068315505981445,291.7713928222656,0.14018599689006805
addition,42,113,67800,0.0009703359683044255,8.97325611114502,364.0412292480469,0.14090128242969513
addition,42,113,67900,0.0005837294738739729,9.273507118225098,374.6398620605469,0.14244836568832397
addition,42,113,68000,0.0002208464575232938,10.107719421386719,382.8240966796875,0.1430988609790802
addition,42,113,68100,8.116277604131028e-05,10.98165512084961,448.435546875,0.14356136322021484
addition,42,113,68200,2.965858584502712e-05,11.858745574951172,549.3372192382812,0.14391832053661346
addition,42,113,68300,1.0944736459350679e-05,12.716747283935547,579.9148559570312,0.14415894448757172
addition,42,113,68400,4.169481599092251e-06,13.529293060302734,632.3385620117188,0.14436113834381104
addition,42,113,68500,1.6986215314318542e-06,14.256210327148438,585.40380859375,0.14462926983833313
addition,42,113,68600,7.789374194544507e-07,14.839164733886719,539.6205444335938,0.14498856663703918
addition,42,113,68700,4.3151888462489296e-07,15.233511924743652,449.8453063964844,0.14533165097236633
addition,42,113,68800,2.9039750870651915e-07,15.491646766662598,391.114013671875,0.1457834243774414
addition,42,113,68900,0.008769812993705273,14.895216941833496,301.5672302246094,0.14559197425842285
addition,42,113,69000,0.0007574416231364012,8.432638168334961,333.1922302246094,0.1457282453775406
addition,42,113,69100,0.0007305372855626047,8.236488342285156,371.7330017089844,0.1473357379436493
addition,42,113,69200,0.00027907569892704487,8.94646167755127,353.24371337890625,0.14853772521018982
addition,42,113,69300,0.00010285792814102024,9.694209098815918,350.4279479980469,0.14935451745986938
addition,42,113,69400,3.7566434912150726e-05,10.444925308227539,371.54254150390625,0.14991092681884766
addition,42,113,69500,1.3803038200421724e-05,11.182765007019043,456.47540283203125,0.15031446516513824
addition,42,113,69600,5.202145075600129e-06,11.884636878967285,460.3114318847656,0.15056774020195007
addition,42,113,69700,2.081864295178093e-06,12.512491226196289,452.535888671875,0.15078473091125488
addition,42,113,69800,9.228599537891569e-07,13.014278411865234,387.38885498046875,0.1510528028011322
addition,42,113,69900,4.838713039134745e-07,13.358904838562012,331.055419921875,0.15129141509532928
addition,42,113,70000,3.100374783571169e-07,13.628046989440918,266.56732177734375,0.15150471031665802
addition,42,113,70100,0.00017086032312363386,9.954828262329102,273.7537536621094,0.1496814489364624
addition,42,113,70200,0.001009325496852398,7.085428714752197,341.4340515136719,0.15117792785167694
addition,42,113,70300,0.00046134841977618635,7.555694103240967,337.4476013183594,0.15168221294879913
addition,42,113,70400,0.00017180884606204927,8.181086540222168,325.8463134765625,0.15192574262619019
addition,42,113,70500,6.256812048377469e-05,8.811636924743652,308.6842346191406,0.15215982496738434
addition,42,113,70600,2.2754906240152195e-05,9.414478302001953,316.04718017578125,0.15236233174800873
addition,42,113,70700,8.403523679589853e-06,9.974225044250488,301.8175964355469,0.15258051455020905
addition,42,113,70800,3.2305649710906437e-06,10.469648361206055,279.3578186035156,0.1528317928314209
addition,42,113,70900,1.3420526556728873e-06,10.856218338012695,263.335693359375,0.15324941277503967
addition,42,113,71000,6.399948802027211e-07,11.091500282287598,212.527099609375,0.1538175344467163
addition,42,113,71100,3.7194536162132863e-07,11.182355880737305,190.29006958007812,0.15429352223873138
addition,42,113,71200,2.642834999733168e-07,11.218113899230957,186.77099609375,0.15510375797748566
addition,42,113,71300,0.00017619745631236583,7.471838474273682,232.8871612548828,0.15314477682113647
addition,42,113,71400,0.0009237107587978244,5.6787590980529785,280.4207763671875,0.15561538934707642
addition,42,113,71500,0.00038737236172892153,5.987387657165527,279.4898376464844,0.15673869848251343
addition,42,113,71600,0.00014328626275528222,6.3473052978515625,261.8225402832031,0.1575341373682022
addition,42,113,71700,5.201655949349515e-05,6.68662691116333,243.6358184814453,0.15822462737560272
addition,42,113,71800,1.8879234630730934e-05,6.974617004394531,229.0216522216797,0.15888899564743042
addition,42,113,71900,6.973304607527098e-06,7.196986198425293,210.3874969482422,0.1595611274242401
addition,42,113,72000,2.697237050597323e-06,7.323466777801514,200.72438049316406,0.16031014919281006
addition,42,113,72100,1.1365335694790701e-06,7.313531398773193,179.54385375976562,0.16133812069892883
addition,42,113,72200,5.567662810790353e-07,7.169681549072266,156.6478729248047,0.1625489890575409
addition,42,113,72300,3.357156970196229e-07,6.941249847412109,141.2998504638672,0.16378818452358246
addition,42,113,72400,2.420601958874613e-07,6.733936309814453,130.4249725341797,0.1654447466135025
addition,42,113,72500,0.00015463268209714442,4.22755765914917,160.33824157714844,0.16369269788265228
addition,42,113,72600,0.0008856713538989425,3.0957744121551514,196.90557861328125,0.1664462685585022
addition,42,113,72700,0.00038723551551811397,3.0055816173553467,182.7762451171875,0.16943921148777008
addition,42,113,72800,0.00014013877080287784,2.867314338684082,165.9877166748047,0.1720304638147354
addition,42,113,72900,4.966172491549514e-05,2.644796371459961,148.52001953125,0.17449861764907837
addition,42,113,73000,1.753178185026627e-05,2.334758996963501,121.6476058959961,0.17709288001060486
addition,42,113,73100,6.2724584495299496e-06,1.9455572366714478,109.6809310913086,0.1797998696565628
addition,42,113,73200,2.340138962608762e-06,1.5170279741287231,90.6845932006836,0.18291279673576355
addition,42,113,73300,9.515257488601492e-07,1.103826880455017,74.87178802490234,0.18644219636917114
addition,42,113,73400,4.541467149010714e-07,0.7685124278068542,61.8398551940918,0.19029180705547333
addition,42,113,73500,2.6848539391721715e-07,0.5276046991348267,49.57296371459961,0.19394871592521667
addition,42,113,73600,1.8513230770622613e-07,0.37106338143348694,42.3197135925293,0.19765932857990265
addition,42,113,73700,1.487781418063605e-07,0.2813531160354614,37.71763610839844,0.20345211029052734
addition,42,113,73800,0.001146191032603383,0.4651472270488739,43.111045837402344,0.2152695208787918
addition,42,113,73900,0.00025840901071205735,0.10524526983499527,57.7883415222168,0.20726190507411957
addition,42,113,74000,0.00041341836913488805,0.08774136751890182,61.577552795410156,0.2091955840587616
addition,42,113,74100,0.00015512589015997946,0.0588642954826355,55.703094482421875,0.2116706818342209
addition,42,113,74200,5.456847793539055e-05,0.03837078809738159,49.64607620239258,0.21370692551136017
addition,42,113,74300,1.901701580209192e-05,0.026177609339356422,45.8647575378418,0.21537765860557556
addition,42,113,74400,6.701981874357443e-06,0.018850287422537804,42.09199142456055,0.21679511666297913
addition,42,113,74500,2.458440576447174e-06,0.014186148531734943,39.396766662597656,0.2180383950471878
addition,42,113,74600,9.79164269665489e-07,0.011510749347507954,35.77986526489258,0.21934513747692108
addition,42,113,74700,4.485129352360673e-07,0.01003100723028183,32.62651443481445,0.2211192101240158
addition,42,113,74800,2.4585739311078214e-07,0.009313274174928665,30.33461570739746,0.223442941904068
addition,42,113,74900,1.5705742839600134e-07,0.008860508911311626,28.802631378173828,0.2270459085702896
addition,42,113,75000,1.1208160799469624e-07,0.00915566086769104,26.56043815612793,0.23381799459457397
addition,42,113,75100,0.00012735561176668853,0.02538672834634781,32.07870101928711,0.23223423957824707
addition,42,113,75200,0.00026420445647090673,0.006787834223359823,44.9686279296875,0.23089617490768433
addition,42,113,75300,0.00021422260033432394,0.006505356635898352,43.005340576171875,0.22866320610046387
addition,42,113,75400,7.852634735172614e-05,0.0047773150727152824,38.021724700927734,0.22627076506614685
addition,42,113,75500,2.7845475415233523e-05,0.003222241997718811,35.38724136352539,0.22402223944664001
addition,42,113,75600,9.882018275675364e-06,0.0018425986636430025,31.932836532592773,0.22198359668254852
addition,42,113,75700,3.581829560062033e-06,0.000917058321647346,28.811676025390625,0.22030992805957794
addition,42,113,75800,1.367666868645756e-06,0.0003880112781189382,25.96051597595215,0.21921704709529877
addition,42,113,75900,5.790516297565773e-07,0.00016097868501674384,24.318920135498047,0.2189091593027115
addition,42,113,76000,2.887477990043408e-07,7.800329331075773e-05,23.08574867248535,0.2199929654598236
addition,42,113,76100,1.6511881995029398e-07,4.4408126996131614e-05,22.470355987548828,0.22369493544101715
addition,42,113,76200,0.02277037687599659,0.03723057359457016,4.396983623504639,0.2311268001794815
addition,42,113,76300,6.959469465073198e-05,0.00041154780774377286,32.29783630371094,0.2233126163482666
addition,42,113,76400,0.00021869377815164626,0.0008046433213166893,37.22346115112305,0.22434724867343903
addition,42,113,76500,8.416662603849545e-05,0.00041504562250338495,34.526954650878906,0.2236398458480835
addition,42,113,76600,3.0384635465452448e-05,0.000215111329453066,29.526533126831055,0.22295992076396942
addition,42,113,76700,1.0897761967498809e-05,0.00011671857646433637,27.707502365112305,0.22231349349021912
addition,42,113,76800,3.965878931921907e-06,6.58887074678205e-05,24.354232788085938,0.22180521488189697
addition,42,113,76900,1.5068577567944885e-06,3.9067253965185955e-05,23.621580123901367,0.22159406542778015
addition,42,113,77000,6.286649636422226e-07,2.364373540331144e-05,21.72625732421875,0.22188986837863922
addition,42,113,77100,3.0891686719769496e-07,1.5098318726813886e-05,20.284868240356445,0.22290858626365662
addition,42,113,77200,1.7713311706302193e-07,9.225102985510603e-06,18.662982940673828,0.22529064118862152
addition,42,113,77300,1.2490515644003608e-07,8.808720849629026e-06,21.030181884765625,0.23092208802700043
addition,42,113,77400,2.5164550606859848e-05,0.00016548506391700357,26.0379695892334,0.2228153496980667
addition,42,113,77500,0.00020254362607374787,0.0005840383237227798,34.92448425292969,0.22515995800495148
addition,42,113,77600,9.44294297369197e-05,0.0005737547762691975,31.31646156311035,0.2266405075788498
addition,42,113,77700,3.459529398242012e-05,0.000578274775762111,26.990432739257812,0.2262158840894699
addition,42,113,77800,1.2455621799745131e-05,0.0006503834738396108,25.387968063354492,0.22553296387195587
addition,42,113,77900,4.524813448369969e-06,0.0007414997671730816,22.18621063232422,0.22485531866550446
addition,42,113,78000,1.7053101828423678e-06,0.0007897196337580681,21.33213996887207,0.2243543267250061
addition,42,113,78100,6.979493036851636e-07,0.0007727000629529357,19.830053329467773,0.22420375049114227
addition,42,113,78200,3.3353680350955983e-07,0.0005981368594802916,17.531808853149414,0.22470083832740784
addition,42,113,78300,1.8911629240392358e-07,0.0003211701987311244,17.229202270507812,0.2261388748884201
addition,42,113,78400,1.2530978210634203e-07,0.00018349132733419538,18.029996871948242,0.229643315076828
addition,42,113,78500,3.0817587685305625e-05,0.00044382401392795146,22.147327423095703,0.22262248396873474
addition,42,113,78600,0.00016893066640477628,0.0006123860366642475,31.721643447875977,0.22302886843681335
addition,42,113,78700,0.00012687552953138947,0.0010727272601798177,29.971527099609375,0.22564607858657837
addition,42,113,78800,4.772433385369368e-05,0.001089888159185648,25.89991569519043,0.2246796190738678
addition,42,113,78900,1.7239231965504587e-05,0.001137004466727376,22.900014877319336,0.2235804945230484
addition,42,113,79000,6.22813104200759e-06,0.0012301163515076041,20.49665069580078,0.22273707389831543
addition,42,113,79100,2.3058025817590533e-06,0.001255155075341463,18.680522918701172,0.22228378057479858
addition,42,113,79200,9.127431894739857e-07,0.0012147384695708752,17.41914939880371,0.22232916951179504
addition,42,113,79300,4.112873170925013e-07,0.001094442093744874,16.337451934814453,0.2230534851551056
addition,42,113,79400,2.2114403464001953e-07,0.0008400031365454197,15.992416381835938,0.22448155283927917
addition,42,113,79500,1.4056109876037226e-07,0.0003953061532229185,14.812883377075195,0.22725331783294678
addition,42,113,79600,0.000494120642542839,0.002463360782712698,19.623645782470703,0.23329712450504303
addition,42,113,79700,5.7463101256871596e-05,0.0002853232726920396,25.981290817260742,0.22449596226215363
addition,42,113,79800,0.00019295695528853685,0.0007480789790861309,29.528059005737305,0.22836217284202576
addition,42,113,79900,7.85629526944831e-05,0.0004765350604429841,25.754648208618164,0.22831620275974274
addition,42,113,80000,2.871761898859404e-05,0.00030044466257095337,23.068117141723633,0.22752046585083008
addition,42,113,80100,1.0361818567616865e-05,0.00019976506882812828,19.512420654296875,0.22673827409744263
addition,42,113,80200,3.781488885579165e-06,0.0001406324008712545,19.45413589477539,0.22612068057060242
addition,42,113,80300,1.4405917454496375e-06,9.89903201116249e-05,16.845197677612305,0.22582760453224182
addition,42,113,80400,6.016171028022654e-07,6.715283961966634e-05,15.429455757141113,0.2261151671409607
addition,42,113,80500,2.9637340048793703e-07,4.005653681815602e-05,15.734466552734375,0.22723530232906342
addition,42,113,80600,1.7212197178650968e-07,2.444101482979022e-05,15.175223350524902,0.22940631210803986
addition,42,113,80700,1.309434338736537e-07,0.00010923107765847817,17.577899932861328,0.23434334993362427
addition,42,113,80800,1.792139300960116e-05,0.0005183274042792618,20.64922523498535,0.23193146288394928
addition,42,113,80900,0.00017553336510900408,0.0004940489307045937,29.056262969970703,0.2332638055086136
addition,42,113,81000,0.0001225638116011396,0.0005840572994202375,27.3008975982666,0.23540997505187988
addition,42,113,81100,4.574816921376623e-05,0.0004093790194019675,24.368947982788086,0.2362315058708191
addition,42,113,81200,1.6599777154624462e-05,0.00030018098186701536,21.82102394104004,0.23674209415912628
addition,42,113,81300,6.036624199623475e-06,0.00021772900072392076,20.425445556640625,0.23702408373355865
addition,42,113,81400,2.2540111785929184e-06,0.00015353049093391746,19.56028175354004,0.2372099757194519
addition,42,113,81500,8.990792821350624e-07,0.00010219342220807448,18.68100357055664,0.23744802176952362
addition,42,113,81600,4.1019794139174337e-07,6.068374204915017e-05,17.200231552124023,0.23795247077941895
addition,42,113,81700,2.2332281446324487e-07,3.8949045119807124e-05,16.7191162109375,0.2388835996389389
addition,42,113,81800,1.4140148607566516e-07,3.5389242839301005e-05,17.227909088134766,0.24097582697868347
addition,42,113,81900,0.20939546823501587,0.3334106504917145,-192.3287811279297,0.24900326132774353
addition,42,113,82000,6.267911521717906e-05,0.0005354323657229543,27.107715606689453,0.24211013317108154
addition,42,113,82100,0.00021483536693267524,0.0007202665437944233,31.253833770751953,0.24318444728851318
addition,42,113,82200,8.461349352728575e-05,0.0004786181962117553,28.03093910217285,0.24304237961769104
addition,42,113,82300,3.079109956161119e-05,0.00035360726178623736,24.560880661010742,0.24305477738380432
addition,42,113,82400,1.1096312846348155e-05,0.00029749501845799387,22.84492301940918,0.24307690560817719
addition,42,113,82500,4.04997490477399e-06,0.0002831875463016331,22.160165786743164,0.24307389557361603
addition,42,113,82600,1.5376400597233442e-06,0.00028927598032169044,19.799835205078125,0.24312612414360046
addition,42,113,82700,6.403367933671689e-07,0.00025001371977850795,18.80998420715332,0.24341914057731628
addition,42,113,82800,3.1520414722763235e-07,0.00019624728884082288,16.896141052246094,0.24397122859954834
addition,42,113,82900,1.821131405677079e-07,6.823610601713881e-05,17.010650634765625,0.24489188194274902
addition,42,113,83000,1.333089443278368e-07,0.0001276920665986836,18.556386947631836,0.24771881103515625
addition,42,113,83100,2.194701119151432e-05,0.00025202895631082356,21.27669334411621,0.24683821201324463
addition,42,113,83200,0.0001825948420446366,0.0004683260922320187,31.757953643798828,0.24703441560268402
addition,42,113,83300,0.00013510885764844716,0.0006095783901400864,28.324430465698242,0.24647869169712067
addition,42,113,83400,5.032368790125474e-05,0.0004327080096118152,25.25995445251465,0.24523480236530304
addition,42,113,83500,1.8155913494410925e-05,0.0003415425308048725,23.474374771118164,0.24420364201068878
addition,42,113,83600,6.561253485415364e-06,0.0003048802027478814,21.437978744506836,0.2432626634836197
addition,42,113,83700,2.4318269424838945e-06,0.0002867685107048601,20.531314849853516,0.2424241453409195
addition,42,113,83800,9.592439482730697e-07,0.0002526273892726749,18.972211837768555,0.24182091653347015
addition,42,113,83900,4.3151860040779866e-07,0.00020954333012923598,17.420774459838867,0.24155670404434204
addition,42,113,84000,2.3278484206912253e-07,0.0001600651885382831,16.96695899963379,0.2418089509010315
addition,42,113,84100,1.4659937619398988e-07,0.00020513910567387938,16.780942916870117,0.2432020902633667
addition,42,113,84200,1.4899599420914456e-07,0.0006914332625456154,25.759626388549805,0.24789030849933624
addition,42,113,84300,3.9766444388078526e-05,0.00023844826500862837,23.84317398071289,0.24250325560569763
addition,42,113,84400,0.00022123695816844702,0.0008108827751129866,30.481281280517578,0.24425235390663147
addition,42,113,84500,9.486393537372351e-05,0.0007649067556485534,26.009916305541992,0.24473680555820465
addition,42,113,84600,3.463173197815195e-05,0.0006014595273882151,23.214452743530273,0.24448518455028534
addition,42,113,84700,1.242879716301104e-05,0.0004956928896717727,21.097997665405273,0.24392908811569214
addition,42,113,84800,4.506220193434274e-06,0.0004248467448633164,19.58311653137207,0.24331700801849365
addition,42,113,84900,1.6945704146564822e-06,0.00036364380503073335,19.22888946533203,0.2427811622619629
addition,42,113,85000,6.934047860340797e-07,0.0003069738741032779,17.533817291259766,0.2424449473619461
addition,42,113,85100,3.3089114026552124e-07,0.00023627043992746621,17.052778244018555,0.24243105947971344
addition,42,113,85200,1.896454051575347e-07,0.00017572524666320533,15.58824348449707,0.24287952482700348
addition,42,113,85300,1.279865529113522e-07,0.00028102085343562067,16.026546478271484,0.2446276694536209
addition,42,113,85400,0.000177090652869083,0.005414466839283705,19.62485122680664,0.2425277829170227
addition,42,113,85500,9.39342426136136e-05,0.0004969979636371136,27.327789306640625,0.24041074514389038
addition,42,113,85600,0.00015560527390334755,0.0008308793185278773,27.33042335510254,0.2427273541688919
addition,42,113,85700,5.977092951070517e-05,0.0006627972470596433,24.7900390625,0.24182438850402832
addition,42,113,85800,2.1760075469501317e-05,0.0005566016770899296,21.815032958984375,0.24045613408088684
addition,42,113,85900,7.881973942858167e-06,0.0004851584089919925,20.82415199279785,0.239022895693779
addition,42,113,86000,2.9054210699541727e-06,0.0004148330772295594,19.1594295501709,0.23776307702064514
addition,42,113,86100,1.1313339882690343e-06,0.00033323821844533086,17.276473999023438,0.23683282732963562
addition,42,113,86200,4.93021730108012e-07,0.00024197317543439567,15.655962944030762,0.23641520738601685
addition,42,113,86300,2.551015256813116e-07,0.00016503973165526986,14.875052452087402,0.23667488992214203
addition,42,113,86400,1.572752950096401e-07,0.00013861048500984907,15.394930839538574,0.23776447772979736
addition,42,113,86500,1.2593228859714145e-07,0.00047670432832092047,17.277990341186523,0.24156220257282257
addition,42,113,86600,1.372328097204445e-05,0.0003538800519891083,21.288822174072266,0.24062512814998627
addition,42,113,86700,0.00019539087952580303,0.0006451933877542615,29.990076065063477,0.24089109897613525
addition,42,113,86800,0.00010575793567113578,0.000500691938214004,26.898557662963867,0.240757554769516
addition,42,113,86900,3.877873677993193e-05,0.000305987341562286,23.102170944213867,0.240438774228096
addition,42,113,87000,1.3941273209638894e-05,0.00021271870355121791,21.060016632080078,0.23978839814662933
addition,42,113,87100,5.048315870226361e-06,0.000163118660566397,19.178258895874023,0.23909440636634827
addition,42,113,87200,1.8865800939238397e-06,0.00012874153617303818,17.322568893432617,0.2385397106409073
addition,42,113,87300,7.629692504451668e-07,0.00010238595132250339,16.36707878112793,0.23830550909042358
addition,42,113,87400,3.5482636917549826e-07,8.09469202067703e-05,15.541701316833496,0.23858171701431274
addition,42,113,87500,2.0075707141131716e-07,6.980529724387452e-05,14.566678047180176,0.23960046470165253
addition,42,113,87600,1.333089443278368e-07,0.00010804539488162845,15.756324768066406,0.2422691136598587
addition,42,113,87700,0.0019671106711030006,0.01239803247153759,16.663867950439453,0.2501693367958069
addition,42,113,87800,7.858181925257668e-05,0.00036242997157387435,26.52520751953125,0.24572120606899261
addition,42,113,87900,0.00023295203573070467,0.00077990279532969,29.504804611206055,0.24647778272628784
addition,42,113,88000,9.089324885280803e-05,0.0004915748722851276,25.797147750854492,0.24697671830654144
addition,42,113,88100,3.3042892027879134e-05,0.000305994413793087,23.48634147644043,0.24722889065742493
addition,42,113,88200,1.189231716125505e-05,0.00020543749269563705,20.884567260742188,0.24715128540992737
addition,42,113,88300,4.327977876528166e-06,0.0001408679672749713,18.707048416137695,0.24688908457756042
addition,42,113,88400,1.6357456615878618e-06,9.957975271390751e-05,17.272964477539062,0.24658384919166565
addition,42,113,88500,6.722088414790051e-07,7.318124698940665e-05,16.88959312438965,0.2464550882577896
addition,42,113,88600,3.248217979034962e-07,5.5621640058234334e-05,16.322189331054688,0.2466469705104828
addition,42,113,88700,1.883070410713117e-07,3.9105132600525394e-05,15.927947998046875,0.24752627313137054
addition,42,113,88800,1.3390032904680993e-07,2.9709324735449627e-05,16.484188079833984,0.25068792700767517
addition,42,113,88900,2.182478601753246e-05,0.0012350365286692977,20.690195083618164,0.25237762928009033
addition,42,113,89000,0.0001594859204487875,0.0005349115235731006,29.94352149963379,0.2525796890258789
addition,42,113,89100,0.00011438046931289136,0.0004742777382489294,27.81732177734375,0.2529948353767395
addition,42,113,89200,4.310362055548467e-05,0.00027059955755248666,24.297773361206055,0.25386273860931396
addition,42,113,89300,1.5608235116815194e-05,0.00016661301197018474,21.48386001586914,0.2543022334575653
addition,42,113,89400,5.655896984535502e-06,0.00011278756574029103,19.359989166259766,0.25436291098594666
addition,42,113,89500,2.1049208953627385e-06,8.269648242276162e-05,17.7141170501709,0.25418344140052795
addition,42,113,89600,8.426492286162102e-07,6.487237988039851e-05,17.347152709960938,0.2539498209953308
addition,42,113,89700,3.853600105685473e-07,4.968295979779214e-05,15.5938720703125,0.2537539005279541
addition,42,113,89800,2.1093497082347312e-07,3.702513640746474e-05,15.656562805175781,0.2537844181060791
addition,42,113,89900,1.379154639380431e-07,2.0867306375293992e-05,16.306806564331055,0.25483596324920654
addition,42,113,90000,1.2101450863610808e-07,5.360535215004347e-05,25.036609649658203,0.26061496138572693
addition,42,113,90100,3.0185823561623693e-05,0.0006057416321709752,23.242769241333008,0.25154685974121094
addition,42,113,90200,0.00024526327615603805,0.0007852674461901188,31.971637725830078,0.2524491548538208
addition,42,113,90300,0.0001039298003888689,0.0005469829775393009,28.394672393798828,0.2521763741970062
addition,42,113,90400,3.8107085856609046e-05,0.000474110507639125,25.22899055480957,0.2512013018131256
addition,42,113,90500,1.3803321053273976e-05,0.0005107859033159912,21.84343147277832,0.2501683831214905
addition,42,113,90600,5.0388607633067295e-06,0.0005883576814085245,20.24271583557129,0.24915502965450287
addition,42,113,90700,1.896665366984962e-06,0.0006732617039233446,19.505294799804688,0.24824345111846924
addition,42,113,90800,7.7084399663363e-07,0.0007165753049775958,18.770187377929688,0.2475845366716385
addition,42,113,90900,3.629500326951529e-07,0.0006788766477257013,17.124616622924805,0.2473374605178833
addition,42,113,91000,2.038073603216617e-07,0.0004948293790221214,17.53167724609375,0.2478281706571579
addition,42,113,91100,1.3828896783252276e-07,0.00018914435349870473,17.340843200683594,0.250398188829422
addition,42,113,91200,3.072620165767148e-05,0.0029995550867170095,21.340208053588867,0.24812649190425873
addition,42,113,91300,0.0001316362468060106,0.0005558509728871286,30.48438835144043,0.24879713356494904
addition,42,113,91400,0.00013454057625494897,0.0010778505820780993,29.435216903686523,0.25074502825737
addition,42,113,91500,5.031695036450401e-05,0.001103321905247867,26.09286880493164,0.25157806277275085
addition,42,113,91600,1.8163593267672695e-05,0.0010901540517807007,23.372718811035156,0.2520179748535156
addition,42,113,91700,6.5686840571288485e-06,0.0010259203845635056,21.77830696105957,0.2520568370819092
addition,42,113,91800,2.4360276711377082e-06,0.0009072126122191548,20.233182907104492,0.2518947124481201
addition,42,113,91900,9.641304359320202e-07,0.0007295418763533235,20.336872100830078,0.25167131423950195
addition,42,113,92000,4.326390978803829e-07,0.0005027149454690516,17.88347816467285,0.2515425384044647
addition,42,113,92100,2.3200669829748222e-07,0.00021449114137794822,16.582239151000977,0.2516244649887085
addition,42,113,92200,1.4737750575477548e-07,5.6689470511628315e-05,16.514257431030273,0.25260376930236816
addition,42,113,92300,2.2268263819569256e-06,0.00029889214783906937,144.6286163330078,0.25826963782310486
addition,42,113,92400,5.234165655565448e-05,0.001172166783362627,26.92862892150879,0.2537214159965515
addition,42,113,92500,0.00021772207401227206,0.0012616559397429228,31.642810821533203,0.25341254472732544
addition,42,113,92600,8.764018275542185e-05,0.0012300211237743497,27.687414169311523,0.25048428773880005
addition,42,113,92700,3.2002517400542274e-05,0.0014295525616034865,23.794981002807617,0.24794651567935944
addition,42,113,92800,1.1530427400430199e-05,0.0015842478023841977,22.2318115234375,0.24576230347156525
addition,42,113,92900,4.198088845441816e-06,0.0016483336221426725,19.637577056884766,0.2439657300710678
addition,42,113,93000,1.5897730918368325e-06,0.0016196384094655514,18.541746139526367,0.24257563054561615
addition,42,113,93100,6.580779086107214e-07,0.0014327253447845578,17.593290328979492,0.24178358912467957
addition,42,113,93200,3.1816094292480557e-07,0.0011279183672741055,17.089399337768555,0.24176350235939026
addition,42,113,93300,1.8603491014346218e-07,0.0007676237728446722,17.069860458374023,0.2429037243127823
addition,42,113,93400,1.3296657641603815e-07,0.0003176064055878669,17.101505279541016,0.2467602640390396
addition,42,113,93500,2.221025170001667e-05,0.0029201949946582317,21.073999404907227,0.23925894498825073
addition,42,113,93600,0.00022176321363076568,0.000985836610198021,30.22063636779785,0.24041390419006348
addition,42,113,93700,0.0001520173973403871,0.0009280104422941804,28.200830459594727,0.24294209480285645
addition,42,113,93800,5.658602822222747e-05,0.0006648844573646784,26.087244033813477,0.2424054592847824
addition,42,113,93900,2.0411960576893762e-05,0.00050757807912305,22.76532745361328,0.24160611629486084
addition,42,113,94000,7.370479579549283e-06,0.0004060097853653133,21.857877731323242,0.24082033336162567
addition,42,113,94100,2.722843419178389e-06,0.0003387086617294699,19.688770294189453,0.24017219245433807
addition,42,113,94200,1.0651932598193525e-06,0.0002838702348526567,17.84419059753418,0.23979942500591278
addition,42,113,94300,4.6877531190148147e-07,0.0002005485148401931,17.180517196655273,0.23982520401477814
addition,42,113,94400,2.464798569690174e-07,0.0001111323872464709,15.003549575805664,0.2403215914964676
addition,42,113,94500,1.5326016011840693e-07,5.416978456196375e-05,16.230939865112305,0.24199436604976654
addition,42,113,94600,1.5696402044795832e-07,0.00031000981107354164,19.358497619628906,0.24855715036392212
addition,42,113,94700,2.399616460024845e-05,0.00024452825891785324,22.518768310546875,0.2374410778284073
addition,42,113,94800,0.00024488873896189034,0.0007468307157978415,31.255462646484375,0.2412610501050949
addition,42,113,94900,0.00011174960673088208,0.0005212761461734772,28.240346908569336,0.24299947917461395
addition,42,113,95000,4.1210008930647746e-05,0.00033599321614019573,25.507801055908203,0.2428295761346817
addition,42,113,95100,1.4918433407729026e-05,0.0002206383942393586,21.978330612182617,0.2424595057964325
addition,42,113,95200,5.432654688775074e-06,0.00014913971244823188,20.24510955810547,0.24206548929214478
addition,42,113,95300,2.038533466475201e-06,0.00010382572509115562,19.807422637939453,0.24177932739257812
addition,42,113,95400,8.211422368731291e-07,7.21882825018838e-05,18.632871627807617,0.24179884791374207
addition,42,113,95500,3.8246545841502666e-07,5.004437844036147e-05,17.0384521484375,0.24220310151576996
addition,42,113,95600,2.1202438915679522e-07,3.450107396929525e-05,17.564346313476562,0.24346967041492462
addition,42,113,95700,1.402498526203999e-07,5.6521599617553875e-05,18.033340454101562,0.24682649970054626
addition,42,113,95800,3.332565029268153e-05,0.0027971614617854357,20.961444854736328,0.24884480237960815
addition,42,113,95900,0.0001329406222794205,0.00044388941023498774,30.519567489624023,0.24869927763938904
addition,42,113,96000,0.00013859325554221869,0.0007927121478132904,30.32144546508789,0.24869155883789062
